"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
92.100,5.224,0.003
92.150,5.258,0.002
92.200,5.289,0.003
92.250,5.309,0.003
92.300,5.332,0.003
92.350,5.361,0.002
92.400,5.374,0.003
92.450,5.391,0.002
92.500,5.411,0.003
92.550,5.420,0.003
92.600,5.445,0.003
92.650,5.474,0.002
92.700,5.498,0.004
92.750,5.510,0.002
92.800,5.523,0.003
92.850,5.549,0.003
92.900,5.569,0.003
92.950,5.601,0.002
93.000,5.633,0.003
93.050,5.651,0.002
93.100,5.670,0.003
93.150,5.690,0.003
93.200,5.711,0.003
93.250,5.729,0.002
93.300,5.763,0.003
93.350,5.794,0.003
93.400,5.824,0.004
93.450,5.841,0.002
93.500,5.851,0.003
93.550,5.884,0.003
93.600,5.893,0.004
93.650,5.920,0.003
93.700,5.947,0.003
93.750,5.975,0.002
93.800,6.007,0.004
93.850,6.054,0.002
93.900,6.095,0.003
93.950,6.130,0.003
94.000,6.155,0.004
94.050,6.194,0.002
94.100,6.229,0.003
94.150,6.244,0.003
94.200,6.269,0.003
94.250,6.291,0.003
94.300,6.327,0.003
94.350,6.384,0.003
94.400,6.404,0.003
94.450,6.446,0.003
94.500,6.460,0.003
94.550,6.489,0.003
94.600,6.509,0.004
94.650,6.535,0.003
94.700,6.587,0.004
94.750,6.621,0.003
94.800,6.646,0.004
94.850,6.679,0.003
94.900,6.685,0.003
94.950,6.685,0.003
95.000,6.685,0.004
95.050,6.685,0.003
95.100,6.685,0.004
95.150,6.685,0.003
95.200,6.685,0.004
95.250,6.706,0.003
95.300,6.770,0.004
95.350,6.832,0.003
95.400,6.871,0.004
95.450,6.897,0.003
95.500,6.914,0.004
95.550,6.934,0.003
95.600,6.947,0.004
95.650,6.964,0.003
95.700,6.972,0.004
95.750,6.976,0.003
95.800,6.976,0.004
95.850,6.976,0.003
95.900,6.981,0.004
95.950,6.998,0.003
96.000,7.015,0.004
96.050,7.022,0.003
96.100,7.025,0.004
96.150,7.029,0.003
96.200,7.031,0.004
96.250,7.032,0.003
96.300,7.033,0.004
96.350,7.033,0.003
96.400,7.034,0.004
96.450,7.033,0.003
96.500,7.034,0.004
96.550,7.033,0.003
96.600,7.034,0.004
96.650,7.033,0.003
96.700,7.034,0.004
96.750,7.034,0.003
96.800,7.034,0.004
96.850,7.034,0.003
96.900,7.034,0.004
96.950,7.034,0.003
97.000,7.035,0.004
97.050,7.034,0.003
97.100,7.034,0.004
97.150,7.034,0.003
97.200,7.035,0.004
97.250,7.035,0.003
97.300,7.034,0.003
97.350,7.034,0.003
97.400,7.035,0.004
